InnerIters,OuterIters,PicardIters,ResidualReductions,SimTime
5,8,3,3.367248204213924e-09,2700.0
5,9,4,6.495185446291057e-08,2700.0
5,8,1,6.863221843287287e-11,2728.125
5,8,2,6.870825372188596e-11,2728.125
5,8,3,3.3557291289577644e-09,2728.125
5,9,4,6.537444663150959e-08,2728.125
5,8,1,6.855993411077094e-11,2756.25
5,8,2,6.870383117405774e-11,2756.25
6,8,3,3.3552955616822395e-09,2756.25
5,9,4,6.545893046741286e-08,2756.25
5,8,1,6.899350421734581e-11,2784.375
5,8,2,6.903623373548171e-11,2784.375
5,8,3,3.354841919005802e-09,2784.375
5,9,4,6.561130687362252e-08,2784.375
5,8,1,6.707467533769178e-11,2812.5
5,8,2,6.712582723917314e-11,2812.5
6,8,3,3.3462039063727106e-09,2812.5
5,9,4,6.611042756520072e-08,2812.5
